name1	name2	scaf_num	mean_popANI	mean_conANI	sum_pop_sites	sum_con_sites	frac_popSNPs	sd_popANI	sd_conANI	median_popANI	median_conANI	watershed_1	watershed_2	row_name	col_name	ani_dRep	ani99_dRep	SNV_mbp.1	pop_age.1	SNV_mbp.2	pop_age.2	pop_age_pair	riv_dist	euc_dist	mean_pi.1	median_pi.1	mean_pi.2	median_pi.2	pi_diff_mean	pi_avg_mean	pi_avg_median	watershed_diff
PH2017_09_SFU_O_A	PH2017_25_DOB_D_A	173	0.994440685	0.992572021	33611	43730	0.76860279	0.003729329	0.00462666	0.995357339	0.993513359	1392	96	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.98873615	<0.99	1321.772005	Young	984.5606522	Young	Young-Young	83126.48937	15582.17842	7.18E-04	5.35E-04	7.26E-04	6.43E-04	7.61E-06	7.22E-04	5.89E-04	1296
PH2017_09_SFU_O_A	PH2017_26_ELK_O_A	172	0.994272105	0.992379481	34076	44917	0.758643721	0.003893463	0.004265432	0.994988336	0.993222562	1392	1590	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.98792624	<0.99	1321.772005	Young	1321.101872	Young	Young-Young	16795.95119	12472.08915	7.18E-04	5.35E-04	8.63E-04	6.45E-04	1.45E-04	7.91E-04	5.90E-04	198
PH2017_09_SFU_O_A	PH2017_28_MFU_U_A	172	0.993209762	0.991110285	42194	53907	0.782718385	0.003506121	0.004026374	0.993830154	0.991919719	1392	531	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.9861075	<0.99	1321.772005	Young	1231.97407	Young	Young-Young	216734.6231	71859.07543	7.18E-04	5.35E-04	7.35E-04	5.36E-04	1.64E-05	7.27E-04	5.36E-04	861
PH2017_09_SFU_O_A	PH2017_29_MFU_D_A	172	0.993331346	0.991011965	40180	53405	0.752364011	0.003656315	0.004096793	0.993928413	0.991591266	1392	531	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.9865209	<0.99	1321.772005	Young	1522.276053	Young	Young-Young	216734.6231	71859.07543	7.18E-04	5.35E-04	9.20E-04	6.77E-04	2.02E-04	8.19E-04	6.06E-04	861
PH2017_09_SFU_O_A	PH2017_30_WIL_O_A	172	0.993075375	0.990830842	41683	54077	0.770808292	0.003502181	0.004035074	0.993747281	0.991305188	1392	80	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.9858442	<0.99	1321.772005	Young	1286.254911	Young	Young-Young	211041.3788	67919.16853	7.18E-04	5.35E-04	8.74E-04	6.63E-04	1.56E-04	7.96E-04	5.99E-04	1312
PH2017_09_SFU_O_A	PH2017_31_RDM_U_A	172	0.994925793	0.992954414	30716	41260	0.74444983	0.003251179	0.003885696	0.995507284	0.99377663	1392	31	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.98906386	<0.99	1321.772005	Young	1172.734237	Young	Young-Young	56011.03245	28591.93497	7.18E-04	5.35E-04	9.18E-04	7.70E-04	1.99E-04	8.18E-04	6.53E-04	1361
PH2017_09_SFU_O_A	PH2017_32_RDM_D_A	172	0.994870533	0.992966502	31045	41583	0.746579131	0.003312251	0.003930401	0.995477948	0.993760166	1392	31	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.9888735	<0.99	1321.772005	Young	1247.253121	Young	Young-Young	56011.03245	28591.93497	7.18E-04	5.35E-04	6.45E-04	5.03E-04	7.37E-05	6.81E-04	5.19E-04	1361
PH2017_09_SFU_O_A	PH2017_33_LGB_O_A	172	0.999830109	0.999204574	1402	4697	0.298488397	7.06E-04	8.43E-04	1	0.999445571	1392	642	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.9971649	>0.995	1321.772005	Young	1232.37615	Young	Young-Young	71319.61894	36029.89618	7.18E-04	5.35E-04	6.54E-04	4.80E-04	6.39E-05	6.86E-04	5.07E-04	750
PH2017_09_SFU_O_A	PH2017_34_RAT_O_A	172	0.995048404	0.991668143	31644	50136	0.631163236	0.002423379	0.003908849	0.995335203	0.992366148	1392	50	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.98784786	<0.99	1321.772005	Young	2525.868507	Old	Old-Young	90235.8402	43090.41506	7.18E-04	5.35E-04	0.001515282	8.71E-04	7.97E-04	0.001116808	7.03E-04	1342
PH2017_09_SFU_O_A	PH2017_35_SFW_U_B	173	0.99512565	0.992358848	29793	45257	0.658307002	0.003023421	0.004383478	0.995786517	0.99336718	1392	150	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_35_SFW_U_B_Oscillatoriales_45_107	0.98816174	<0.99	1321.772005	Young	2130.221482	Old	Old-Young	98665.13879	50974.48439	7.18E-04	5.35E-04	0.001001671	6.19E-04	2.83E-04	8.60E-04	0.000577125	1242
PH2017_09_SFU_O_A	PH2017_36_ELK_O_B	172	0.994234484	0.99234845	34322	45242	0.75863136	0.003926216	0.004299135	0.995029457	0.993175459	1392	1590	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_36_ELK_O_B_Oscillatoriales_45_119	0.9878525	<0.99	1321.772005	Young	1387.57915	Young	Young-Young	16795.95119	12472.08915	7.18E-04	5.35E-04	7.31E-04	5.31E-04	1.23E-05	7.24E-04	5.33E-04	198
PH2017_09_SFU_O_A	PH2017_37_MFU_D_B	172	0.993353252	0.99109928	39993	52768	0.757902517	0.003591939	0.004089753	0.993994631	0.991681579	1392	531	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.98654526	<0.99	1321.772005	Young	1435.29268	Young	Young-Young	216734.6231	71859.07543	7.18E-04	5.35E-04	7.06E-04	4.93E-04	1.27E-05	7.12E-04	5.14E-04	861
PH2017_09_SFU_O_A	PH2017_38_RDM_U_B	172	0.994884148	0.992913637	30974	41704	0.742710531	0.003306917	0.003964517	0.995464388	0.993737057	1392	31	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.9890195	<0.99	1321.772005	Young	1292.420143	Young	Young-Young	56011.03245	28591.93497	7.18E-04	5.35E-04	8.44E-04	6.69E-04	1.25E-04	7.81E-04	6.02E-04	1361
PH2017_09_SFU_O_A	PH2017_39_LGB_O_B	172	0.99982957	0.999133101	1400	4960	0.282258065	7.10E-04	9.00E-04	1	0.99939676	1392	642	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.9967734	>0.995	1321.772005	Young	1184.528593	Young	Young-Young	71319.61894	36029.89618	7.18E-04	5.35E-04	7.25E-04	5.52E-04	6.70E-06	7.22E-04	5.44E-04	750
PH2017_09_SFU_O_A	PH2017_40_RAT_O_B	172	0.994933494	0.991546779	32423	51510	0.629450592	0.002507879	0.004129885	0.995231732	0.992230837	1392	50	PH2017_09_SFU_O_A_Oscillatoriales_45_144	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.9875572	<0.99	1321.772005	Young	2792.179699	Old	Old-Young	90235.8402	43090.41506	7.18E-04	5.35E-04	0.001378377	6.62E-04	6.60E-04	0.001048355	5.99E-04	1342
PH2017_13_LAR_U_A	PH2017_14_LAR_D_A	176	0.999996486	0.999215822	20	3990	0.005012531	1.45E-05	5.61E-04	1	0.999399164	228	228	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_14_LAR_D_A_Oscillatoriales_45_71	0.9968565	>0.995	1271.109886	Young	1127.433189	Young	Young-Young	0	0	8.28E-04	6.38E-04	9.86E-04	8.08E-04	1.58E-04	9.07E-04	7.23E-04	0
PH2017_13_LAR_U_A	PH2017_15_JOR_U_A	175	0.996654752	0.994661657	21886	32676	0.669788224	0.002541637	0.0037568	0.996956651	0.995419376	228	12.2	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_15_JOR_U_A_Oscillatoriales_45_73	0.99149513	0.99-0.995	1271.109886	Young	1920.469587	Old	Old-Young	13981.78772	9648.35034	8.28E-04	6.38E-04	9.96E-04	6.14E-04	1.67E-04	9.12E-04	6.26E-04	215.8
PH2017_13_LAR_U_A	PH2017_16_JOR_D_A	174	0.994290796	0.992228745	34874	46422	0.751238637	0.00409839	0.004948491	0.99516208	0.993245354	228	12.2	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_16_JOR_D_A_Oscillatoriales_45_142	0.98781395	<0.99	1271.109886	Young	1165.764845	Young	Young-Young	13981.78772	9648.35034	8.28E-04	6.38E-04	6.74E-04	5.76E-04	1.54E-04	7.51E-04	6.07E-04	215.8
PH2017_13_LAR_U_A	PH2017_17_BER_D_A	174	0.995867926	0.990877943	25879	56430	0.45860358	0.002701496	0.0046708	0.996292498	0.991797085	228	22	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_17_BER_D_A_Oscillatoriales_45_133	0.98341614	<0.99	1271.109886	Young	4599.262638	Old	Old-Young	6920.698779	5071.549527	8.28E-04	6.38E-04	0.001668937	7.72E-04	8.41E-04	0.001248662	7.05E-04	206
PH2017_13_LAR_U_A	PH2017_18_LLB_O_A	175	0.993882672	0.991915527	35276	45918	0.768239035	0.004277439	0.00511349	0.994676495	0.992854267	228	34.5	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.9869606	<0.99	1271.109886	Young	1145.794856	Young	Young-Young	87738.55058	14862.32832	8.28E-04	6.38E-04	6.36E-04	5.04E-04	1.93E-04	7.32E-04	5.71E-04	193.5
PH2017_13_LAR_U_A	PH2017_19_SFW_U_A	175	0.996588627	0.992292878	19909	45914	0.433615019	0.003601194	0.004914074	0.997403332	0.993405793	228	150	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.9872594	<0.99	1271.109886	Young	4325.579974	Old	Old-Young	142595.352	78586.14326	8.28E-04	6.38E-04	0.001324066	7.13E-04	4.96E-04	0.001076226	6.76E-04	78
PH2017_13_LAR_U_A	PH2017_20_SFW_D_A	175	0.994835871	0.993094352	29959	39394	0.760496522	0.004112928	0.004824123	0.995764646	0.99422285	228	150	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.98929214	<0.99	1271.109886	Young	1208.519385	Young	Young-Young	142595.352	78586.14326	8.28E-04	6.38E-04	8.67E-04	6.72E-04	3.83E-05	8.48E-04	6.55E-04	78
PH2017_13_LAR_U_A	PH2017_24_DOB_U_A	174	0.994395414	0.992610465	33862	43589	0.77684737	0.004019558	0.004806185	0.995112113	0.993402389	228	96	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.98822606	<0.99	1271.109886	Young	981.74609	Young	Young-Young	52689.99332	37893.30132	8.28E-04	6.38E-04	7.15E-04	6.35E-04	1.14E-04	7.72E-04	6.37E-04	132
PH2017_13_LAR_U_A	PH2017_25_DOB_D_A	174	0.994387718	0.99259521	33846	43638	0.775608415	0.004063926	0.004841252	0.995108989	0.993473992	228	96	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.9880889	<0.99	1271.109886	Young	984.5606522	Young	Young-Young	52689.99332	37893.30132	8.28E-04	6.38E-04	7.26E-04	6.43E-04	1.02E-04	7.77E-04	6.41E-04	132
PH2017_13_LAR_U_A	PH2017_26_ELK_O_A	176	0.998321398	0.997191163	11295	17107	0.660256036	0.002123082	0.003146027	0.998881929	0.998044352	228	1590	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.9947412	0.99-0.995	1271.109886	Young	1321.101872	Young	Young-Young	27134.26206	15879.14316	8.28E-04	6.38E-04	8.63E-04	6.45E-04	3.48E-05	8.46E-04	6.41E-04	1362
PH2017_13_LAR_U_A	PH2017_28_MFU_U_A	174	0.992823988	0.990782841	42026	53200	0.789962406	0.004176438	0.004771853	0.993569736	0.991639458	228	531	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.9857583	<0.99	1271.109886	Young	1231.97407	Young	Young-Young	186298.1271	97713.11556	8.28E-04	6.38E-04	7.35E-04	5.36E-04	9.36E-05	7.82E-04	5.87E-04	303
PH2017_13_LAR_U_A	PH2017_29_MFU_D_A	173	0.993357688	0.991319593	38682	50988	0.758649094	0.00426965	0.004661648	0.994347969	0.992381628	228	531	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.9867708	<0.99	1271.109886	Young	1522.276053	Young	Young-Young	186298.1271	97713.11556	8.28E-04	6.38E-04	9.20E-04	6.77E-04	9.18E-05	8.74E-04	6.58E-04	303
PH2017_13_LAR_U_A	PH2017_30_WIL_O_A	174	0.992810858	0.990782183	40596	52107	0.779089182	0.004331375	0.00487051	0.993630218	0.991771718	228	80	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.9852826	<0.99	1271.109886	Young	1286.254911	Young	Young-Young	180604.8827	94328.57247	8.28E-04	6.38E-04	8.74E-04	6.63E-04	4.59E-05	8.51E-04	6.50E-04	148
PH2017_13_LAR_U_A	PH2017_31_RDM_U_A	176	0.994364432	0.992479003	32911	42912	0.766941648	0.004559061	0.005133378	0.995286842	0.993579242	228	31	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.9879313	<0.99	1271.109886	Young	1172.734237	Young	Young-Young	99941.24571	55320.3061	8.28E-04	6.38E-04	9.18E-04	7.70E-04	8.93E-05	8.73E-04	7.04E-04	197
PH2017_13_LAR_U_A	PH2017_32_RDM_D_A	176	0.994315576	0.992432598	33245	43373	0.766490674	0.004589979	0.005177298	0.995221937	0.993570305	228	31	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.98782074	<0.99	1271.109886	Young	1247.253121	Young	Young-Young	99941.24571	55320.3061	8.28E-04	6.38E-04	6.45E-04	5.03E-04	1.84E-04	7.36E-04	5.71E-04	197
PH2017_13_LAR_U_A	PH2017_33_LGB_O_A	172	0.994309675	0.99243404	33886	44382	0.763507728	0.003525513	0.003900381	0.994888364	0.993215385	228	642	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.98822695	<0.99	1271.109886	Young	1232.37615	Young	Young-Young	115249.8322	63125.94814	8.28E-04	6.38E-04	6.54E-04	4.80E-04	1.74E-04	7.41E-04	5.59E-04	414
PH2017_13_LAR_U_A	PH2017_34_RAT_O_A	176	0.994837336	0.991558426	31844	50274	0.633408919	0.003362782	0.004696353	0.995541229	0.99266276	228	50	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.9865533	<0.99	1271.109886	Young	2525.868507	Old	Old-Young	134166.0535	71243.61073	8.28E-04	6.38E-04	0.001515282	8.71E-04	6.87E-04	0.001171834	7.54E-04	178
PH2017_13_LAR_U_A	PH2017_35_SFW_U_B	175	0.995302947	0.992913128	27783	41567	0.668390791	0.003839722	0.004986298	0.996119017	0.994065184	228	150	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_35_SFW_U_B_Oscillatoriales_45_107	0.9889448	<0.99	1271.109886	Young	2130.221482	Old	Old-Young	142595.352	78586.14326	8.28E-04	6.38E-04	0.001001671	6.19E-04	1.73E-04	9.15E-04	6.28E-04	78
PH2017_13_LAR_U_A	PH2017_36_ELK_O_B	176	0.99830381	0.997173433	11347	17238	0.658255018	0.002175691	0.003241262	0.99889009	0.997977512	228	1590	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_36_ELK_O_B_Oscillatoriales_45_119	0.9944871	0.99-0.995	1271.109886	Young	1387.57915	Young	Young-Young	27134.26206	15879.14316	8.28E-04	6.38E-04	7.31E-04	5.31E-04	9.78E-05	7.79E-04	5.85E-04	1362
PH2017_13_LAR_U_A	PH2017_37_MFU_D_B	173	0.993372232	0.99131581	38518	50567	0.761722072	0.004235481	0.004603985	0.994359158	0.992409643	228	531	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.98678577	<0.99	1271.109886	Young	1435.29268	Young	Young-Young	186298.1271	97713.11556	8.28E-04	6.38E-04	7.06E-04	4.93E-04	1.23E-04	7.67E-04	5.66E-04	303
PH2017_13_LAR_U_A	PH2017_38_RDM_U_B	176	0.994339805	0.992492002	33104	43140	0.767362077	0.00459687	0.005151714	0.99523142	0.993611984	228	31	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_38_RDM_U_B_Oscillatoriales_45_76	0.98802143	<0.99	1271.109886	Young	1292.420143	Young	Young-Young	99941.24571	55320.3061	8.28E-04	6.38E-04	8.44E-04	6.69E-04	1.52E-05	8.36E-04	6.53E-04	197
PH2017_13_LAR_U_A	PH2017_39_LGB_O_B	172	0.994325739	0.9924695	33746	44008	0.766815125	0.003536834	0.003871352	0.994995562	0.99337957	228	642	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_39_LGB_O_B_Oscillatoriales_45_65	0.98765594	<0.99	1271.109886	Young	1184.528593	Young	Young-Young	115249.8322	63125.94814	8.28E-04	6.38E-04	7.25E-04	5.52E-04	1.03E-04	7.77E-04	5.95E-04	414
PH2017_13_LAR_U_A	PH2017_40_RAT_O_B	176	0.994723524	0.99130209	32567	52154	0.624439161	0.003393747	0.005024943	0.995431935	0.992467505	228	50	PH2017_13_LAR_U_A_Oscillatoriales_45_90	PH2017_40_RAT_O_B_Oscillatoriales_45_128	0.9863645	<0.99	1271.109886	Young	2792.179699	Old	Old-Young	134166.0535	71243.61073	8.28E-04	6.38E-04	0.001378377	6.62E-04	5.50E-04	0.001103381	6.50E-04	178
PH2017_14_LAR_D_A	PH2017_15_JOR_U_A	175	0.99669132	0.994705303	21675	32383	0.669332675	0.002511297	0.003582353	0.997008451	0.995559872	228	12.2	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_15_JOR_U_A_Oscillatoriales_45_73	0.9914652	0.99-0.995	1127.433189	Young	1920.469587	Old	Old-Young	13981.78772	9648.35034	9.86E-04	8.08E-04	9.96E-04	6.14E-04	9.38E-06	9.91E-04	7.11E-04	215.8
PH2017_14_LAR_D_A	PH2017_16_JOR_D_A	174	0.994371568	0.99237163	34302	45318	0.756917781	0.004078445	0.005044252	0.995187801	0.993290599	228	12.2	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_16_JOR_D_A_Oscillatoriales_45_142	0.9878055	<0.99	1127.433189	Young	1165.764845	Young	Young-Young	13981.78772	9648.35034	9.86E-04	8.08E-04	6.74E-04	5.76E-04	3.12E-04	8.30E-04	6.92E-04	215.8
PH2017_14_LAR_D_A	PH2017_17_BER_D_A	174	0.995932286	0.990987781	25485	55579	0.458536498	0.00262351	0.004493482	0.996371044	0.991947516	228	22	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_17_BER_D_A_Oscillatoriales_45_133	0.98348206	<0.99	1127.433189	Young	4599.262638	Old	Old-Young	6920.698779	5071.549527	9.86E-04	8.08E-04	0.001668937	7.72E-04	6.83E-04	0.001327553	7.90E-04	206
PH2017_14_LAR_D_A	PH2017_18_LLB_O_A	175	0.993974897	0.992091631	34796	44822	0.776315202	0.004228982	0.005127059	0.9946788	0.993042378	228	34.5	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_18_LLB_O_A_Oscillatoriales_45_52	0.9870553	<0.99	1127.433189	Young	1145.794856	Young	Young-Young	87738.55058	14862.32832	9.86E-04	8.08E-04	6.36E-04	5.04E-04	3.51E-04	8.11E-04	6.56E-04	193.5
PH2017_14_LAR_D_A	PH2017_19_SFW_U_A	175	0.996660185	0.992355237	19513	45178	0.431913763	0.003545666	0.004912351	0.997404844	0.993436569	228	150	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_19_SFW_U_A_Oscillatoriales_45_100	0.9872902	<0.99	1127.433189	Young	4325.579974	Old	Old-Young	142595.352	78586.14326	9.86E-04	8.08E-04	0.001324066	7.13E-04	3.38E-04	0.001155117	7.60E-04	78
PH2017_14_LAR_D_A	PH2017_20_SFW_D_A	175	0.994872813	0.993132692	29664	38938	0.761826493	0.004115449	0.004903883	0.995815282	0.994130637	228	150	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_20_SFW_D_A_Oscillatoriales_45_54	0.98923004	<0.99	1127.433189	Young	1208.519385	Young	Young-Young	142595.352	78586.14326	9.86E-04	8.08E-04	8.67E-04	6.72E-04	1.19E-04	9.26E-04	7.40E-04	78
PH2017_14_LAR_D_A	PH2017_24_DOB_U_A	174	0.994488223	0.992717297	33257	42713	0.77861541	0.004024232	0.004906536	0.995179892	0.993481395	228	96	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_24_DOB_U_A_Oscillatoriales_45_109	0.9882063	<0.99	1127.433189	Young	981.74609	Young	Young-Young	52689.99332	37893.30132	9.86E-04	8.08E-04	7.15E-04	6.35E-04	2.72E-04	8.50E-04	7.21E-04	132
PH2017_14_LAR_D_A	PH2017_25_DOB_D_A	174	0.994479898	0.992706506	33242	42747	0.777645215	0.004064373	0.004974734	0.995177388	0.993546098	228	96	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_25_DOB_D_A_Oscillatoriales_45_118	0.9880257	<0.99	1127.433189	Young	984.5606522	Young	Young-Young	52689.99332	37893.30132	9.86E-04	8.08E-04	7.26E-04	6.43E-04	2.60E-04	8.56E-04	7.25E-04	132
PH2017_14_LAR_D_A	PH2017_26_ELK_O_A	176	0.998327229	0.997088604	11224	17431	0.643910275	0.002108982	0.003098226	0.998892212	0.997793142	228	1590	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_26_ELK_O_A_Oscillatoriales_45_70	0.9945313	0.99-0.995	1127.433189	Young	1321.101872	Young	Young-Young	27134.26206	15879.14316	9.86E-04	8.08E-04	8.63E-04	6.45E-04	1.23E-04	9.25E-04	7.26E-04	1362
PH2017_14_LAR_D_A	PH2017_28_MFU_U_A	174	0.992917315	0.990954553	41631	52265	0.796536879	0.004030632	0.004549079	0.993573716	0.991766967	228	531	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_28_MFU_U_A_Oscillatoriales_45_48	0.98581535	<0.99	1127.433189	Young	1231.97407	Young	Young-Young	186298.1271	97713.11556	9.86E-04	8.08E-04	7.35E-04	5.36E-04	2.51E-04	8.60E-04	6.72E-04	303
PH2017_14_LAR_D_A	PH2017_29_MFU_D_A	173	0.993431724	0.991354107	38304	50512	0.758314856	0.004166518	0.00443549	0.994403468	0.992445096	228	531	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_29_MFU_D_A_Oscillatoriales_45_141	0.98662925	<0.99	1127.433189	Young	1522.276053	Young	Young-Young	186298.1271	97713.11556	9.86E-04	8.08E-04	9.20E-04	6.77E-04	6.60E-05	9.53E-04	7.42E-04	303
PH2017_14_LAR_D_A	PH2017_30_WIL_O_A	174	0.992876105	0.990956633	40249	51226	0.785714286	0.004204929	0.004629893	0.993698859	0.991997583	228	80	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_30_WIL_O_A_Oscillatoriales_45_52	0.98528594	<0.99	1127.433189	Young	1286.254911	Young	Young-Young	180604.8827	94328.57247	9.86E-04	8.08E-04	8.74E-04	6.63E-04	1.12E-04	9.30E-04	7.35E-04	148
PH2017_14_LAR_D_A	PH2017_31_RDM_U_A	176	0.994466416	0.992734808	32524	41589	0.782033711	0.00437561	0.004889978	0.99538715	0.993851336	228	31	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_31_RDM_U_A_Oscillatoriales_45_70	0.98794407	<0.99	1127.433189	Young	1172.734237	Young	Young-Young	99941.24571	55320.3061	9.86E-04	8.08E-04	9.18E-04	7.70E-04	6.85E-05	9.52E-04	7.89E-04	197
PH2017_14_LAR_D_A	PH2017_32_RDM_D_A	176	0.99441598	0.992580848	32851	42587	0.771385634	0.004408509	0.004898513	0.995255413	0.993728202	228	31	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_32_RDM_D_A_Oscillatoriales_45_69	0.9878123	<0.99	1127.433189	Young	1247.253121	Young	Young-Young	99941.24571	55320.3061	9.86E-04	8.08E-04	6.45E-04	5.03E-04	3.42E-04	8.15E-04	6.56E-04	197
PH2017_14_LAR_D_A	PH2017_33_LGB_O_A	172	0.994375478	0.992516835	33505	43683	0.767003182	0.003441103	0.003778897	0.995011079	0.993292282	228	642	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_33_LGB_O_A_Oscillatoriales_45_77	0.98824614	<0.99	1127.433189	Young	1232.37615	Young	Young-Young	115249.8322	63125.94814	9.86E-04	8.08E-04	6.54E-04	4.80E-04	3.32E-04	8.20E-04	6.44E-04	414
PH2017_14_LAR_D_A	PH2017_34_RAT_O_A	176	0.99492633	0.991804382	31372	48809	0.642750312	0.003258384	0.004538798	0.995570902	0.992915127	228	50	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_34_RAT_O_A_Oscillatoriales_45_70	0.9866361	<0.99	1127.433189	Young	2525.868507	Old	Old-Young	134166.0535	71243.61073	9.86E-04	8.08E-04	0.001515282	8.71E-04	5.29E-04	0.001250725	8.39E-04	178
PH2017_14_LAR_D_A	PH2017_35_SFW_U_B	175	0.995369183	0.992962695	27412	40911	0.670039843	0.003779443	0.004994616	0.996171452	0.994011347	228	150	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_35_SFW_U_B_Oscillatoriales_45_107	0.9889563	<0.99	1127.433189	Young	2130.221482	Old	Old-Young	142595.352	78586.14326	9.86E-04	8.08E-04	0.001001671	6.19E-04	1.55E-05	9.94E-04	7.13E-04	78
PH2017_14_LAR_D_A	PH2017_36_ELK_O_B	176	0.998308912	0.997062043	11272	17695	0.637016106	0.002157425	0.003114134	0.998898557	0.997786123	228	1590	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_36_ELK_O_B_Oscillatoriales_45_119	0.9944549	0.99-0.995	1127.433189	Young	1387.57915	Young	Young-Young	27134.26206	15879.14316	9.86E-04	8.08E-04	7.31E-04	5.31E-04	2.56E-04	8.58E-04	6.70E-04	1362
PH2017_14_LAR_D_A	PH2017_37_MFU_D_B	173	0.993446677	0.991404481	38139	49908	0.764186102	0.004137378	0.004427217	0.994402224	0.992498837	228	531	PH2017_14_LAR_D_A_Oscillatoriales_45_71	PH2017_37_MFU_D_B_Oscillatoriales_45_91	0.986732	<0.99	1127.433189	Young	1435.29268	Young	Young-Young	186298.1271	97713.11556	9.86E-04	8.08E-04	7.06E-04	4.93E-04	2.80E-04	8.46E-04	6.51E-04	303
